play_name,character,act,scene,sentence,text,tokens
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,7,"Ten thousand horse to carry you from hence,","['Ten', 'thousand', 'horse', 'carry']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,8,In spite of all suspected enemies.,"['spite', 'suspected', 'enemies']"
Tamburlaine the Great-Part1,COSROE,SCENE I.,SCENE I.,1,"I know it well, my lord, and thank you all.","['know', 'well', 'lord', 'thank']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE I.,SCENE I.,1,"Sound up the trumpets, then.","['Sound', 'trumpets']"
Tamburlaine the Great-Part1,ALL,SCENE I.,SCENE I.,1,God save the king!,"['God', 'save', 'king']"
Tamburlaine the Great-Part1,ALL,SCENE II.,SCENE II.,2,God save the king!,"['God', 'save', 'king']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"Come, lady, let not this appal your thoughts;","['Come', 'lady', 'let', 'appal', 'thoughts']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,The jewels and the treasure we have ta'en,"['jewels', 'treasure', ""ta'en""]"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,"Shall be reserv'd, and you in better state","['Shall', 'reserv', 'better', 'state']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,"Than if you were arriv'd in Syria,","['arriv', 'Syria']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,"Even in the circle of your father's arms,","['Even', 'circle', 'father', 'arms']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,The mighty Soldan of Aegyptia.,"['mighty', 'Soldan', 'Aegyptia']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,1,"Ah, shepherd, pity my distressed plight!","['Ah', 'shepherd', 'pity', 'distressed', 'plight']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,2,"(If, as thou seem'st, thou art so mean a man,)","[""seem'st"", 'mean', 'man']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,3,And seek not to enrich thy followers,"['seek', 'enrich', 'followers']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,4,"By lawless rapine from a silly maid,","['lawless', 'rapine', 'silly', 'maid']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,5,"Who, travelling  with these Median lords","['travelling', 'Median', 'lords']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,6,"To Memphis, from my uncle's country of Media,","['Memphis', 'uncle', 'country', 'Media']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,7,"Where, all my youth, I have been governed,","['youth', 'governed']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,8,"Have pass'd the army of the mighty Turk,","['pass', 'army', 'mighty', 'Turk']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,9,Bearing his privy-signet and his hand,"['Bearing', 'privy-signet', 'hand']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,10,To safe-conduct us thorough  Africa.,"['safe-conduct', 'thorough', 'Africa']"
Tamburlaine the Great-Part1,MAGNETES,SCENE II.,SCENE II.,1,"And, since we have arriv'd in Scythia,","['since', 'arriv', 'Scythia']"
Tamburlaine the Great-Part1,MAGNETES,SCENE II.,SCENE II.,2,"Besides rich presents from the puissant Cham,","['Besides', 'rich', 'presents', 'puissant', 'Cham']"
Tamburlaine the Great-Part1,MAGNETES,SCENE II.,SCENE II.,3,We have his highness' letters to command,"['highness', 'letters', 'command']"
Tamburlaine the Great-Part1,MAGNETES,SCENE II.,SCENE II.,4,"Aid and assistance, if we stand in need.","['Aid', 'assistance', 'stand', 'need']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,But now you see these letters and commands,"['see', 'letters', 'commands']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,Are countermanded by a greater man;,"['countermanded', 'greater', 'man']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,And through my provinces you must expect,"['provinces', 'must', 'expect']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,"Letters of conduct from my mightiness,","['Letters', 'conduct', 'mightiness']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,If you intend to keep your treasure safe.,"['intend', 'keep', 'treasure', 'safe']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,"But, since I love to live at liberty,","['since', 'love', 'live', 'liberty']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,7,As easily may you get the Soldan's crown,"['easily', 'may', 'get', 'Soldan', 'crown']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,8,As any prizes out of my precinct;,"['prizes', 'precinct']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,9,For they are friends that help to wean my state,"['friends', 'help', 'wean', 'state']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,10,"Till men and kingdoms help to strengthen it,","['Till', 'men', 'kingdoms', 'help', 'strengthen']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,11,And must maintain my life exempt from servitude.,"['must', 'maintain', 'life', 'exempt', 'servitude']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,12,"But, tell me, madam, is your grace betroth'd?","['tell', 'madam', 'grace', 'betroth']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,1,"I am, my lord,?for so you do import.","['lord', '\x94for', 'import']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"I am a lord, for so my deeds shall prove;","['lord', 'deeds', 'shall', 'prove']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,And yet a shepherd by my parentage.,"['yet', 'shepherd', 'parentage']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,"But, lady, this fair face and heavenly hue","['lady', 'fair', 'face', 'heavenly', 'hue']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,"Must grace his bed that conquers Asia,","['Must', 'grace', 'bed', 'conquers', 'Asia']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,"And means to be a terror to the world,","['means', 'terror', 'world']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,Measuring the limits of his empery,"['Measuring', 'limits', 'empery']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,7,"By east and west, as Phoebus doth his course.","['east', 'west', 'Phoebus', 'doth', 'course']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,8,"Lie here, ye weeds, that I disdain to wear!","['Lie', 'weeds', 'disdain', 'wear']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,9,This complete armour and this curtle-axe,"['complete', 'armour', 'curtle-axe']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,10,Are adjuncts more beseeming Tamburlaine.,"['adjuncts', 'beseeming', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,11,"And, madam, whatsoever you esteem","['madam', 'whatsoever', 'esteem']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,12,"Of this success, and loss unvalued,","['success', 'loss', 'unvalued']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,13,Both may invest you empress of the East;,"['may', 'invest', 'empress', 'East']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,14,And these that seem but silly country swains,"['seem', 'silly', 'country', 'swains']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,15,May have the leading of so great an host,"['May', 'leading', 'great', 'host']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,16,"As with their weight shall make the mountains quake,","['weight', 'shall', 'make', 'mountains', 'quake']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,17,"Even as when windy exhalations,","['Even', 'windy', 'exhalations']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,18,"Fighting for passage, tilt within the earth.","['Fighting', 'passage', 'tilt', 'within', 'earth']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,1,"As princely lions, when they rouse themselves,","['princely', 'lions', 'rouse']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,2,"Stretching their paws, and threatening herds of beasts,","['Stretching', 'paws', 'threatening', 'herds', 'beasts']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,3,So in his armour looketh Tamburlaine.,"['armour', 'looketh', 'Tamburlaine']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,4,"Methinks I see kings kneeling at his feet,","['Methinks', 'see', 'kings', 'kneeling', 'feet']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,5,And he with frowning brows and fiery looks,"['frowning', 'brows', 'fiery', 'looks']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,6,Spurning their crowns from off their captive heads.,"['Spurning', 'crowns', 'captive', 'heads']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE II.,SCENE II.,1,"And making thee and me, Techelles, kings,","['making', 'Techelles', 'kings']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE II.,SCENE II.,2,That even to death will follow Tamburlaine.,"['even', 'death', 'follow', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"Nobly resolv'd, sweet friends and followers!","['Nobly', 'resolv', 'sweet', 'friends', 'followers']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,"These lords perhaps do scorn our estimates,","['lords', 'perhaps', 'scorn', 'estimates']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,And think we prattle with distemper'd spirits:,"['think', 'prattle', 'distemper', 'spirits']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,"But, since they measure our deserts so mean,","['since', 'measure', 'deserts', 'mean']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,"That in conceit  bear empires on our spears,","['conceit', 'bear', 'empires', 'spears']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,"Affecting thoughts coequal with the clouds,","['Affecting', 'thoughts', 'coequal', 'clouds']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,7,They shall be kept our forced followers,"['shall', 'kept', 'forced', 'followers']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,8,Till with their eyes they view us emperors.,"['Till', 'eyes', 'view', 'emperors']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,1,"The gods, defenders of the innocent.","['gods', 'defenders', 'innocent']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,2,"Will never prosper your intended drifts,","['never', 'prosper', 'intended', 'drifts']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,3,That thus oppress poor friendless passengers.,"['thus', 'oppress', 'poor', 'friendless', 'passengers']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,4,"Therefore at least admit us liberty,","['Therefore', 'least', 'admit', 'liberty']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,5,Even as thou hop'st to be eternized,"['Even', ""hop'st"", 'eternized']"
Tamburlaine the Great-Part1,ZENOCRATE,SCENE II.,SCENE II.,6,By living Asia's mighty emperor.,"['living', 'Asia', 'mighty', 'emperor']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,1,I hope our lady's treasure and our own,"['hope', 'lady', 'treasure']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,2,May serve for ransom to our liberties:,"['May', 'serve', 'ransom', 'liberties']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,3,"Return our mules and empty camels back,","['Return', 'mules', 'empty', 'camels', 'back']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,4,"That we may travel into Syria,","['may', 'travel', 'Syria']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,5,"Where her betrothed lord, Alcidamus,","['betrothed', 'lord', 'Alcidamus']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,6,Expects the arrival of her highness' person.,"['Expects', 'arrival', 'highness', 'person']"
Tamburlaine the Great-Part1,MAGNETES,SCENE II.,SCENE II.,1,"And wheresoever we repose ourselves,","['wheresoever', 'repose']"
Tamburlaine the Great-Part1,MAGNETES,SCENE II.,SCENE II.,2,We will report but well of Tamburlaine.,"['report', 'well', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,Disdains Zenocrate to live with me?,"['Disdains', 'Zenocrate', 'live']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,"Or you, my lords, to be my followers?","['lords', 'followers']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,Think you I weigh this treasure more than you?,"['Think', 'weigh', 'treasure']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,Not all the gold in India's wealthy arms,"['gold', 'India', 'wealthy', 'arms']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,Shall buy the meanest soldier in my train.,"['Shall', 'buy', 'meanest', 'soldier', 'train']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,"Zenocrate, lovelier than the love of Jove,","['Zenocrate', 'lovelier', 'love', 'Jove']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,7,"Brighter than is the silver Rhodope,","['Brighter', 'silver', 'Rhodope']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,8,"Fairer than whitest snow on Scythian hills,","['Fairer', 'whitest', 'snow', 'Scythian', 'hills']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,9,Thy person is more worth to Tamburlaine,"['person', 'worth', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,10,"Than the possession of the Persian crown,","['possession', 'Persian', 'crown']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,11,Which gracious stars have promis'd at my birth.,"['gracious', 'stars', 'promis', 'birth']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,12,"A hundred Tartars shall attend on thee,","['hundred', 'Tartars', 'shall', 'attend']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,13,Mounted on steeds swifter than Pegasus;,"['Mounted', 'steeds', 'swifter', 'Pegasus']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,14,"Thy garments shall be made of Median silk,","['garments', 'shall', 'made', 'Median', 'silk']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,15,"Enchas'd with precious jewels of mine own,","['Enchas', 'precious', 'jewels']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,16,More rich and valurous  than Zenocrate's;,"['rich', 'valurous', 'Zenocrate']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,17,With milk-white harts upon an ivory sled,"['milk-white', 'harts', 'upon', 'ivory', 'sled']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,18,"Thou shalt be drawn amidst the frozen pools,","['shalt', 'drawn', 'amidst', 'frozen', 'pools']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,19,"And scale the icy mountains' lofty tops,","['scale', 'icy', 'mountains', 'lofty', 'tops']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,20,Which with thy beauty will be soon resolv'd:,"['beauty', 'soon', 'resolv']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,21,"My martial prizes, with five hundred men,","['martial', 'prizes', 'five', 'hundred', 'men']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,22,"Won on the fifty-headed Volga's waves,","['fifty-headed', 'Volga', 'waves']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,23,"Shall we all offer  to Zenocrate,","['Shall', 'offer', 'Zenocrate']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,24,And then myself to fair Zenocrate.,"['fair', 'Zenocrate']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,1,What now! in love?,['love']
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"Techelles, women must be flattered:","['Techelles', 'women', 'must', 'flattered']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,But this is she with whom I am in  love.,['love']
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,1,"News, news!","['News', 'news']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,How now! what's the matter?,['matter']
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,1,"A thousand Persian horsemen are at hand,","['thousand', 'Persian', 'horsemen', 'hand']"
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,2,Sent from the king to overcome us all.,"['Sent', 'king', 'overcome']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"How now, my lords of Egypt, and Zenocrate!","['lords', 'Egypt', 'Zenocrate']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,"Now must your jewels be restor'd again,","['must', 'jewels', 'restor']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,"And I, that triumph'd  so, be overcome?","['triumph', 'overcome']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,"How say you, lordings? is not this your hope?","['say', 'lordings', 'hope']"
Tamburlaine the Great-Part1,AGYDAS,SCENE II.,SCENE II.,1,We hope yourself will willingly restore them.,"['hope', 'willingly', 'restore']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,"Such hope, such fortune, have the thousand horse.","['hope', 'fortune', 'thousand', 'horse']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,"Soft ye, my lords, and sweet Zenocrate!","['Soft', 'lords', 'sweet', 'Zenocrate']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,3,You must be forced from me ere you go.,"['must', 'forced', 'go']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,4,A thousand horsemen! we five hundred foot!,"['thousand', 'horsemen', 'five', 'hundred', 'foot']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,5,An odds too great for us to stand against.,"['odds', 'great', 'stand']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,6,But are they rich? and is their armour good!,"['rich', 'armour', 'good']"
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,1,"Their plumed helms are wrought with beaten gold,","['plumed', 'helms', 'wrought', 'beaten', 'gold']"
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,2,"Their swords enamell'd, and about their necks","['swords', 'enamell', 'necks']"
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,3,Hang massy chains of gold down to the waist;,"['Hang', 'massy', 'chains', 'gold', 'waist']"
Tamburlaine the Great-Part1,SOLDIER,SCENE II.,SCENE II.,4,In every part exceeding brave  and rich.,"['every', 'part', 'exceeding', 'brave', 'rich']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,1,Then shall we fight courageously with them?,"['shall', 'fight', 'courageously']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE II.,SCENE II.,2,Or look you I should play the orator?,"['look', 'play', 'orator']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,1,No; cowards and faint-hearted runaways,"['cowards', 'faint-hearted', 'runaways']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,2,Look for orations when the foe is near:,"['Look', 'orations', 'foe', 'near']"
Tamburlaine the Great-Part1,TECHELLES,SCENE II.,SCENE II.,3,Our swords shall play the orators for us.,"['swords', 'shall', 'play', 'orators']"
